Wall clock time [s],Components,Neighbors
24.336111740994966,1.0,70.0
24.64381570799742,2.0,70.0
25.310017323994543,3.0,70.0
25.350211587006925,4.0,70.0
25.284518519008998,5.0,70.0
25.12060917998315,6.0,70.0
25.1410900640185,7.0,70.0
25.64488797800732,1.0,79.0
25.709665336995386,2.0,79.0
26.30886104798992,3.0,79.0
26.178133463021368,4.0,79.0
26.155935782007873,5.0,79.0
26.09573721201741,6.0,79.0
25.945167251018574,7.0,79.0
27.595548679004423,1.0,89.0
27.561104191001505,2.0,89.0
28.2939145329874,3.0,89.0
28.32336948797456,4.0,89.0
28.1244744269934,5.0,89.0
28.008050706004724,6.0,89.0
28.028020417987136,7.0,89.0
28.919591823010705,1.0,99.0
29.064645624021068,2.0,99.0
29.497333028004505,3.0,99.0
29.536035414988874,4.0,99.0
29.431035841000266,5.0,99.0
29.40932930598501,6.0,99.0
29.378510938986437,7.0,99.0
30.36969375098124,1.0,109.0
30.266628540994134,2.0,109.0
30.93419523900957,3.0,109.0
30.82399542600615,4.0,109.0
30.883443069003988,5.0,109.0
30.63144228400779,6.0,109.0
30.752888646005886,7.0,109.0
30.98501525298343,1.0,118.0
31.141585564007983,2.0,118.0
31.792619026004104,3.0,118.0
31.718799419002607,4.0,118.0
31.654914217011537,5.0,118.0
31.332127589004813,6.0,118.0
31.533280892996117,7.0,118.0
31.896757252019597,1.0,128.0
32.032284820015775,2.0,128.0
32.63035928300815,3.0,128.0
32.52321235599811,4.0,128.0
32.540176701004384,5.0,128.0
32.41619004198583,6.0,128.0
32.32044384200708,7.0,128.0
33.217723793000914,1.0,138.0
33.81041105900658,2.0,138.0
33.87735173999681,3.0,138.0
33.58789889101172,4.0,138.0
33.77344396201079,5.0,138.0
33.58542537299218,6.0,138.0
33.73420214600628,7.0,138.0
36.473415587999625,1.0,148.0
37.61704964202363,2.0,148.0
37.23413878399879,3.0,148.0
37.536555385013344,4.0,148.0
37.0722906110168,5.0,148.0
36.97184838698013,6.0,148.0
38.796814369998174,7.0,148.0
36.01369302699459,1.0,157.0
36.942155627009925,2.0,157.0
36.862981703015976,3.0,157.0
36.85514789598528,4.0,157.0
36.79525253002066,5.0,157.0
36.78755806200206,6.0,157.0
36.685107327008154,7.0,157.0
37.74005762199522,1.0,167.0
37.45029632098158,2.0,167.0
38.25803152399021,3.0,167.0
38.23246615100652,4.0,167.0
38.14605311898049,5.0,167.0
38.13688212897978,6.0,167.0
37.94350731300074,7.0,167.0
39.96753235498909,1.0,177.0
40.68340252098278,2.0,177.0
41.08835548200295,3.0,177.0
49.182566351024434,4.0,177.0
47.221064437995665,5.0,177.0
44.52315596101107,6.0,177.0
48.12893189600436,7.0,177.0
44.572003965993645,1.0,187.0
41.55943145402125,2.0,187.0
42.364326787006576,3.0,187.0
42.039003754005535,4.0,187.0
42.31914597199648,5.0,187.0
41.96439563599415,6.0,187.0
41.92534919801983,7.0,187.0
43.82413809202262,1.0,197.0
44.41134297501412,2.0,197.0
44.03255045300466,3.0,197.0
44.33695039700251,4.0,197.0
44.065976062993286,5.0,197.0
44.01898669000366,6.0,197.0
43.61208659602562,7.0,197.0
45.97015189699596,1.0,206.0
45.60817320999922,2.0,206.0
46.343596304999664,3.0,206.0
46.39440277998801,4.0,206.0
46.272136975981994,5.0,206.0
46.27611928799888,6.0,206.0
46.26313570397906,7.0,206.0
48.93069413097692,1.0,216.0
49.432950793998316,2.0,216.0
49.07892454598914,3.0,216.0
49.18558646200108,4.0,216.0
49.12372988500283,5.0,216.0
49.610170733009,6.0,216.0
49.27096922599594,7.0,216.0
51.5084614919906,1.0,226.0
51.55571164900903,2.0,226.0
51.94721020600991,3.0,226.0
52.34174712598906,4.0,226.0
51.792084954009624,5.0,226.0
52.26848752901424,6.0,226.0
51.79846004402498,7.0,226.0
54.31980659600231,1.0,236.0
54.23026979897986,2.0,236.0
54.691125254001236,3.0,236.0
54.5242371269851,4.0,236.0
54.48683225599234,5.0,236.0
54.38871910001035,6.0,236.0
54.82470111598377,7.0,236.0
57.01644356799079,1.0,245.0
57.32611449100659,2.0,245.0
57.927227601001505,3.0,245.0
57.54210744300508,4.0,245.0
57.53459591601859,5.0,245.0
57.30042460898403,6.0,245.0
57.795583617000375,7.0,245.0
60.53368895899621,1.0,255.0
61.173192729998846,2.0,255.0
61.66320501899463,3.0,255.0
61.35863437599619,4.0,255.0
61.04286335798679,5.0,255.0
61.466910239018034,6.0,255.0
61.44774589399458,7.0,255.0
63.67233562999172,1.0,265.0
63.84180310298689,2.0,265.0
63.97943304700311,3.0,265.0
63.787160616979236,4.0,265.0
63.88588337297551,5.0,265.0
63.792133825976634,6.0,265.0
64.35760193798342,7.0,265.0
66.06057659100043,1.0,275.0
66.81075196299935,2.0,275.0
66.79869904599036,3.0,275.0
66.26925989001757,4.0,275.0
66.8645765990077,5.0,275.0
66.28263767698081,6.0,275.0
70.3430724729842,7.0,275.0
79.48642742898664,1.0,284.0
69.6979786969896,2.0,284.0
69.8653030039859,3.0,284.0
69.31156991398893,4.0,284.0
69.04602905298816,5.0,284.0
69.0506011400139,6.0,284.0
68.97722565801814,7.0,284.0
71.33430088599562,1.0,294.0
72.42833898498793,2.0,294.0
72.03789028999745,3.0,294.0
72.03563048201613,4.0,294.0
72.06789939998998,5.0,294.0
71.68124472300406,6.0,294.0
71.78740514200763,7.0,294.0
76.78784083001665,1.0,304.0
77.1060437039996,2.0,304.0
78.20578432799084,3.0,304.0
77.37820740399184,4.0,304.0
77.26220998298959,5.0,304.0
77.38151251300587,6.0,304.0
77.02397753100377,7.0,304.0
80.58900007000193,1.0,314.0
81.41716085400549,2.0,314.0
81.72488992000581,3.0,314.0
81.9183770790114,4.0,314.0
80.63169073499739,5.0,314.0
80.83572735299822,6.0,314.0
80.36852038200595,7.0,314.0
85.4488672449952,1.0,324.0
86.56039456598228,2.0,324.0
86.9493042200047,3.0,324.0
86.9779073880054,4.0,324.0
85.93104900498292,5.0,324.0
85.77961282801698,6.0,324.0
86.18049385299673,7.0,324.0
90.48786108198692,1.0,333.0
91.07641084797797,2.0,333.0
90.38856123198639,3.0,333.0
90.75296008700388,4.0,333.0
90.71934417699231,5.0,333.0
90.68427940100082,6.0,333.0
90.7905293169897,7.0,333.0
95.65688633799437,1.0,343.0
