Wall clock time [s],Components,Neighbors
6.572432602988556,1.0,70.0
6.692408891976811,2.0,70.0
6.803179408976575,3.0,70.0
6.73334144600085,4.0,70.0
6.822724198980723,5.0,70.0
6.857833813992329,6.0,70.0
6.907512384990696,7.0,70.0
7.2049226769886445,1.0,79.0
7.1584911909885705,2.0,79.0
7.225745875999564,3.0,79.0
7.169275699008722,4.0,79.0
7.206426945980638,5.0,79.0
7.228888078010641,6.0,79.0
7.2821841159893665,7.0,79.0
8.566506998002296,1.0,89.0
8.62955795499147,2.0,89.0
8.595174238987966,3.0,89.0
8.601672261982458,4.0,89.0
8.679045819997555,5.0,89.0
8.73513406800339,6.0,89.0
8.699238367000362,7.0,89.0
9.292405752988998,1.0,99.0
9.21982348000165,2.0,99.0
9.30265257100109,3.0,99.0
9.353887888020836,4.0,99.0
9.344949605001602,5.0,99.0
9.3159747949976,6.0,99.0
9.398877578991232,7.0,99.0
9.868155239004409,1.0,109.0
9.950107991986442,2.0,109.0
9.884033387003,3.0,109.0
10.063244265998947,4.0,109.0
10.01839505598764,5.0,109.0
9.981493172002956,6.0,109.0
9.917407797009218,7.0,109.0
10.308720383996842,1.0,118.0
10.21790561900707,2.0,118.0
10.297798258980038,3.0,118.0
10.31477903801715,4.0,118.0
10.351482027006568,5.0,118.0
10.303171084990026,6.0,118.0
10.321251875982853,7.0,118.0
10.99381640201318,1.0,128.0
11.122137650992954,2.0,128.0
10.994716739020078,3.0,128.0
11.22201521001989,4.0,128.0
11.136769483011449,5.0,128.0
11.23093387298286,6.0,128.0
11.059111679991474,7.0,128.0
11.760875586012844,1.0,138.0
11.776992426981451,2.0,138.0
11.787753665004857,3.0,138.0
11.903849543014076,4.0,138.0
11.88772409100784,5.0,138.0
11.845253259001765,6.0,138.0
11.827067364007235,7.0,138.0
13.30142317301943,1.0,148.0
13.29962445300771,2.0,148.0
13.3082410240022,3.0,148.0
13.373809814016568,4.0,148.0
13.429712246026611,5.0,148.0
13.514606743003242,6.0,148.0
13.554336530010914,7.0,148.0
12.909637162985746,1.0,157.0
12.916524298983859,2.0,157.0
13.09321509799338,3.0,157.0
13.053900289000012,4.0,157.0
13.086293688975275,5.0,157.0
13.00712027901318,6.0,157.0
13.02383892799844,7.0,157.0
14.033015348017216,1.0,167.0
14.062255842000013,2.0,167.0
14.184937787009403,3.0,167.0
14.231984483019914,4.0,167.0
14.206248431000859,5.0,167.0
14.202364673023112,6.0,167.0
14.135578126006294,7.0,167.0
15.080018858017866,1.0,177.0
15.204539972997736,2.0,177.0
15.334392989985645,3.0,177.0
15.339815384999383,4.0,177.0
15.309779364004498,5.0,177.0
15.249287391983671,6.0,177.0
15.193731453997316,7.0,177.0
16.13440771299065,1.0,187.0
16.261882336984854,2.0,187.0
16.364613415993517,3.0,187.0
16.368173812981695,4.0,187.0
16.367869007983245,5.0,187.0
16.36317530699307,6.0,187.0
16.19716300899745,7.0,187.0
17.22649524800363,1.0,197.0
17.224003913026536,2.0,197.0
17.357628411002224,3.0,197.0
17.349981483013835,4.0,197.0
17.328333482990274,5.0,197.0
17.34258234000299,6.0,197.0
20.100955685978988,7.0,197.0
18.432381966995308,1.0,206.0
18.020858184987446,2.0,206.0
18.201153850997798,3.0,206.0
18.140064192004502,4.0,206.0
18.187092292995658,5.0,206.0
18.147750862000976,6.0,206.0
18.12332597898785,7.0,206.0
19.166483807988698,1.0,216.0
19.224964185006684,2.0,216.0
19.423646891023964,3.0,216.0
19.425318647990935,4.0,216.0
19.359902269992745,5.0,216.0
19.37536179300514,6.0,216.0
19.3103488740162,7.0,216.0
20.409762789000524,1.0,226.0
20.479542315006256,2.0,226.0
20.672754328988958,3.0,226.0
20.83901066100225,4.0,226.0
20.597407022985863,5.0,226.0
20.595721281017177,6.0,226.0
20.478141122002853,7.0,226.0
21.844026031991234,1.0,236.0
21.982401580986334,2.0,236.0
21.75425030500628,3.0,236.0
21.901124942989554,4.0,236.0
21.858857486018678,5.0,236.0
21.93567193398485,6.0,236.0
21.7857528940076,7.0,236.0
23.42270685400581,1.0,245.0
23.569269024010282,2.0,245.0
23.57596283798921,3.0,245.0
23.673155331984162,4.0,245.0
23.683762255008332,5.0,245.0
23.760638826002833,6.0,245.0
23.494897552009206,7.0,245.0
25.33502467200742,1.0,255.0
25.388392965018284,2.0,255.0
25.545179642998846,3.0,255.0
25.45621128199855,4.0,255.0
25.443575184006477,5.0,255.0
25.434203970013186,6.0,255.0
25.100804688991047,7.0,255.0
26.71696681898902,1.0,265.0
26.708259150007507,2.0,265.0
26.714715904003242,3.0,265.0
26.89532557001803,4.0,265.0
26.919601657020394,5.0,265.0
26.91574738000054,6.0,265.0
26.526489480980672,7.0,265.0
28.602097776019946,1.0,275.0
28.53780418698443,2.0,275.0
28.524688371020602,3.0,275.0
28.63640729902545,4.0,275.0
28.68954568801564,5.0,275.0
28.627982157020597,6.0,275.0
28.238563868013443,7.0,275.0
29.853906470001675,1.0,284.0
29.698160433006706,2.0,284.0
29.709308600024087,3.0,284.0
29.858628207002766,4.0,284.0
29.809800587012433,5.0,284.0
29.79048995600897,6.0,284.0
29.78651849698508,7.0,284.0
31.435781048989156,1.0,294.0
31.393479185004253,2.0,294.0
31.380580157972872,3.0,294.0
31.806000748008955,4.0,294.0
31.659075080999173,5.0,294.0
31.70786429400323,6.0,294.0
31.592326776997652,7.0,294.0
34.10433166398434,1.0,304.0
34.18132576701464,2.0,304.0
34.28412531199865,3.0,304.0
34.15792891898309,4.0,304.0
34.13687772402773,5.0,304.0
34.05620936100604,6.0,304.0
34.147783510008594,7.0,304.0
35.71209185698535,1.0,314.0
35.70909483300056,2.0,314.0
35.81933209701674,3.0,314.0
35.8265382469981,4.0,314.0
35.76006300500012,5.0,314.0
35.71479751702282,6.0,314.0
35.751109416014515,7.0,314.0
37.81441417100723,1.0,324.0
37.79468968202127,2.0,324.0
37.86454604801838,3.0,324.0
37.85873488499783,4.0,324.0
37.793218669015914,5.0,324.0
37.848319579992676,6.0,324.0
37.79477666600724,7.0,324.0
40.212547750998056,1.0,333.0
40.25625423001475,2.0,333.0
40.20418872998562,3.0,333.0
40.21988292998867,4.0,333.0
40.133416789001785,5.0,333.0
40.26222286801203,6.0,333.0
40.25197101398953,7.0,333.0
42.532916948985076,1.0,343.0
42.68170273699798,2.0,343.0
42.504282250010874,3.0,343.0
42.486742968001636,4.0,343.0
42.420156971988035,5.0,343.0
42.46828726801323,6.0,343.0
42.51088463299675,7.0,343.0
44.43897874301183,1.0,353.0
44.358846118004294,2.0,353.0
44.62114410698996,3.0,353.0
44.47319697300554,4.0,353.0
44.419377728016116,5.0,353.0
44.38812533102464,6.0,353.0
44.538975511997705,7.0,353.0
46.88358140701894,1.0,363.0
46.925801874022,2.0,363.0
46.86467545200139,3.0,363.0
46.81458347500302,4.0,363.0
46.49618625201401,5.0,363.0
46.5681143340189,6.0,363.0
46.67633188699256,7.0,363.0
48.33660836899071,1.0,372.0
48.26971752900863,2.0,372.0
48.33583665001788,3.0,372.0
48.31199387201923,4.0,372.0
48.30242516900762,5.0,372.0
48.26629775998299,6.0,372.0
48.311631818971364,7.0,372.0
50.77071856998373,1.0,382.0
50.60752891597804,2.0,382.0
50.5634752640035,3.0,382.0
50.66033137199702,4.0,382.0
50.61314699999639,5.0,382.0
50.6568561999884,6.0,382.0
50.759805114008486,7.0,382.0
52.95107309700688,1.0,392.0
52.92940855299821,2.0,392.0
52.903942371020094,3.0,392.0
52.998892578005325,4.0,392.0
54.58136958599789,5.0,392.0
53.04102433199296,6.0,392.0
53.3390335959848,7.0,392.0
56.579982391995145,1.0,402.0
56.390562263986794,2.0,402.0
56.274049975996604,3.0,402.0
56.351292170991655,4.0,402.0
56.31095739500597,5.0,402.0
56.262059820990544,6.0,402.0
56.38674573600292,7.0,402.0
59.442225147999125,1.0,411.0
59.52810726102325,2.0,411.0
59.35423990301206,3.0,411.0
59.461540549993515,4.0,411.0
59.586839391005924,5.0,411.0
59.42468021798413,6.0,411.0
59.43235784699209,7.0,411.0
62.24201812900719,1.0,421.0
62.29123410198372,2.0,421.0
62.36953516799258,3.0,421.0
62.38830090800184,4.0,421.0
62.27883677498903,5.0,421.0
62.225517384009436,6.0,421.0
62.26286663301289,7.0,421.0
65.36115905398037,1.0,431.0
62.795055507012876,2.0,431.0
62.775153389025945,3.0,431.0
62.880223569023656,4.0,431.0
62.82188210400636,5.0,431.0
62.792910004995065,6.0,431.0
65.21758299798239,7.0,431.0
68.12339172401698,1.0,441.0
66.1953064739937,2.0,441.0
65.49377614300465,3.0,441.0
65.59042874100851,4.0,441.0
65.63187099498464,5.0,441.0
65.53887476798263,6.0,441.0
68.08588465102366,7.0,441.0
71.25001430598786,1.0,451.0
71.39602156999172,2.0,451.0
71.26517255298677,3.0,451.0
71.18694583201432,4.0,451.0
71.22964234798565,5.0,451.0
71.37153451802442,6.0,451.0
71.25960460602073,7.0,451.0
