Wall clock time [s],Components,Neighbors
2.110472200001823,3.0,107.0
2.0515459000016563,4.0,107.0
2.0308034000008774,5.0,107.0
2.0295587000000523,6.0,107.0
2.1151286999993317,7.0,107.0
2.226780200002395,1.0,116.0
2.184417800002848,2.0,116.0
2.1350262999985716,3.0,116.0
2.1216514999978244,4.0,116.0
2.0990272000017285,5.0,116.0
2.139723399999639,6.0,116.0
2.0476411000017833,7.0,116.0
2.2201263000024483,1.0,125.0
2.1475024999999732,2.0,125.0
2.2704291000009107,3.0,125.0
2.2514372000005096,4.0,125.0
2.2237571999976353,5.0,125.0
2.20214009999836,6.0,125.0
2.263913599999796,7.0,125.0
2.369980300001771,1.0,134.0
2.2933372000006784,2.0,134.0
2.3325924999990093,3.0,134.0
2.2974580000009155,4.0,134.0
2.3751649000005273,5.0,134.0
2.3484775999968406,6.0,134.0
2.3546647999974084,7.0,134.0
2.503275899998698,1.0,143.0
2.440682700002071,2.0,143.0
2.4866701000028115,3.0,143.0
2.342850399996678,4.0,143.0
2.4133827000005112,5.0,143.0
2.441826199999923,6.0,143.0
2.473168299999088,7.0,143.0
2.432852300000377,1.0,151.0
2.3583187999975053,2.0,151.0
2.51104999999734,3.0,151.0
2.416513699998177,4.0,151.0
2.483411699999124,5.0,151.0
2.5142524000002595,6.0,151.0
2.4811325000009674,7.0,151.0
2.5206051000022853,1.0,160.0
2.486387000000832,2.0,160.0
2.427930000001652,3.0,160.0
2.567720700000791,4.0,160.0
2.558438500000193,5.0,160.0
2.5077391999984684,6.0,160.0
2.5243063000016264,7.0,160.0
2.6209900000030757,1.0,169.0
2.6321922999995877,2.0,169.0
2.601966199999879,3.0,169.0
2.7143857999981265,4.0,169.0
2.636205800001335,5.0,169.0
2.640055999996548,6.0,169.0
2.598839300000691,7.0,169.0
2.812385199998971,1.0,178.0
2.775741699999344,2.0,178.0
2.7263418000002275,3.0,178.0
2.697098399999959,4.0,178.0
2.7469457000006514,5.0,178.0
2.719847900003515,6.0,178.0
2.739549400001124,7.0,178.0
2.787616800000251,1.0,187.0
2.780332099999214,2.0,187.0
2.7811156999996456,3.0,187.0
2.7717761999992945,4.0,187.0
2.820661999998265,5.0,187.0
2.837970000000496,6.0,187.0
2.7512808999999834,7.0,187.0
2.9208699999981036,1.0,195.0
2.895735499998409,2.0,195.0
2.9226993000011134,3.0,195.0
2.8703363000022364,4.0,195.0
2.90158860000156,5.0,195.0
2.9031001000003016,6.0,195.0
2.9415232999999716,7.0,195.0
3.1713477999983297,1.0,204.0
3.1808538000004773,2.0,204.0
3.04675639999914,3.0,204.0
3.042812799998501,4.0,204.0
3.154627199997776,5.0,204.0
3.156530999996903,6.0,204.0
3.000493399998959,7.0,204.0
3.127542700000049,1.0,213.0
3.165297899999132,2.0,213.0
3.1400426000000152,3.0,213.0
3.1280985999983386,4.0,213.0
3.1869735999971454,5.0,213.0
3.1636877999990247,6.0,213.0
3.256428799999412,7.0,213.0
3.2731117000002996,1.0,222.0
