Wall clock time [s],Components,Neighbors
11.657586321001872,4.0,138.0
11.768681257031858,1.0,140.0
11.879542183945887,2.0,140.0
11.793466016068123,3.0,140.0
11.796288306009956,4.0,140.0
12.070950423018076,1.0,142.0
12.029175156028941,2.0,142.0
12.04128550097812,3.0,142.0
12.032981424010359,4.0,142.0
12.855939806904644,1.0,144.0
12.807139451033436,2.0,144.0
12.808610547916032,3.0,144.0
12.80765104398597,4.0,144.0
13.052859988994896,1.0,146.0
13.052803418016993,2.0,146.0
13.049310636008158,3.0,146.0
13.105675342027098,4.0,146.0
13.102730329963379,1.0,148.0
13.13687711500097,2.0,148.0
13.11660505400505,3.0,148.0
13.085709547973238,4.0,148.0
13.286708720959723,1.0,150.0
13.297918219002895,2.0,150.0
13.290927638998255,3.0,150.0
13.249977494007908,4.0,150.0
12.297254374949262,1.0,152.0
12.225084297009744,2.0,152.0
12.238370431005023,3.0,152.0
12.247633254039101,4.0,152.0
12.493245193036273,1.0,154.0
12.512926439987496,2.0,154.0
12.478860084083863,3.0,154.0
12.506167776067741,4.0,154.0
12.643901831936091,1.0,156.0
12.641807170002721,2.0,156.0
12.651022776030004,3.0,156.0
12.642191327991895,4.0,156.0
12.796205586986616,1.0,158.0
12.777709626010619,2.0,158.0
12.778060451033525,3.0,158.0
12.715541855082847,4.0,158.0
13.421416608034633,1.0,160.0
12.91350882104598,2.0,160.0
12.905990344006568,3.0,160.0
12.952976088039577,4.0,160.0
13.171150295063853,1.0,162.0
13.197370906011201,2.0,162.0
13.13450213195756,3.0,162.0
13.143825324019417,4.0,162.0
13.503464473062195,1.0,164.0
13.51141077990178,2.0,164.0
13.449792549945414,3.0,164.0
13.502281481982209,4.0,164.0
13.635597535059787,1.0,166.0
13.642228801036254,2.0,166.0
13.661035500932485,3.0,166.0
13.602487241965719,4.0,166.0
13.77633528097067,1.0,168.0
13.795568334986456,2.0,168.0
13.795642687007785,3.0,168.0
16.006507060024887,4.0,168.0
15.05237626307644,1.0,170.0
14.346081049065106,2.0,170.0
14.28159238898661,3.0,170.0
14.257785300957039,4.0,170.0
14.413994707982056,1.0,172.0
14.39013773901388,2.0,172.0
14.417597076972015,3.0,172.0
14.378381444024853,4.0,172.0
14.654908055905253,1.0,174.0
14.626067572971806,2.0,174.0
14.64251283404883,3.0,174.0
14.605251554981805,4.0,174.0
14.775236909976229,1.0,176.0
14.760204517981037,2.0,176.0
14.755126190022565,3.0,176.0
14.774107494973578,4.0,176.0
15.14894123596605,1.0,178.0
15.102863659965806,2.0,178.0
15.130975499050692,3.0,178.0
15.128338253009133,4.0,178.0
15.336338223074563,1.0,180.0
15.318511688965373,2.0,180.0
15.329470930970274,3.0,180.0
15.31487310200464,4.0,180.0
15.44105241401121,1.0,182.0
15.443233574042097,2.0,182.0
15.411499373964034,3.0,182.0
15.436182910925709,4.0,182.0
15.533611692953855,1.0,184.0
15.578548941994086,2.0,184.0
15.535090997000225,3.0,184.0
15.55979649105575,4.0,184.0
15.844887960003689,1.0,186.0
15.828281001071446,2.0,186.0
15.843246744014323,3.0,186.0
15.8425004449673,4.0,186.0
16.036833910970017,1.0,188.0
16.032478284090757,2.0,188.0
16.08758121007122,3.0,188.0
16.045502669992857,4.0,188.0
16.401151577942073,1.0,190.0
16.399315938004293,2.0,190.0
16.368725872016512,3.0,190.0
16.38017710391432,4.0,190.0
16.594191655050963,1.0,192.0
16.589184846030548,2.0,192.0
16.569802209036425,3.0,192.0
16.56382084998768,4.0,192.0
16.894067361950874,1.0,194.0
16.906484811916016,2.0,194.0
16.871147976024076,3.0,194.0
16.864931110991165,4.0,194.0
17.854565905057825,1.0,196.0
16.960702702985145,2.0,196.0
16.999402527930215,3.0,196.0
17.526523370994255,4.0,196.0
17.371867908979766,1.0,198.0
17.331172161968425,2.0,198.0
17.36220344400499,3.0,198.0
17.3190263020806,4.0,198.0
17.48230574198533,1.0,200.0
17.424881331971847,2.0,200.0
17.360612013028003,3.0,200.0
17.424761886009946,4.0,200.0
