Reconstruction error,Residual variance,Output dimension,Number of neighbors,KNN Accuracy,KNN F1 measure,KNN accuracy std,KNN F1 measure std
1.3570004509270881e-16,0.4554205140473081,2.0,70.0,64.2903406076803,0.46449426681011036,1.261258883796702,0.01692263359887517
5.130237859996194e-11,0.4430414196104473,3.0,70.0,76.96032249565512,0.6935898252239782,1.4263166574994912,0.016346254995708027
2.8358102393792897e-09,0.36429203220755957,4.0,70.0,80.28648427042093,0.7468564898051478,1.258931985507908,0.0180534975167487
4.041480113824172e-17,0.5055388562403418,1.0,71.0,65.24615459139247,0.5052418189895815,1.5016171390757551,0.01715256583380858
2.1115402698973486e-10,0.9916424723154587,2.0,71.0,63.464819783577255,0.44596368831600885,2.2382661480183845,0.040421442980889725
1.7361606066012554e-09,0.65576221448176,3.0,71.0,67.7466537649501,0.5207233190214456,0.8802124270477641,0.024455099052549088
5.415287504813078e-09,0.5877691521335267,4.0,71.0,67.07063689820049,0.5066709710336939,1.8125906670094902,0.025584857994726082
2.924412488424561e-18,0.7750604251531876,1.0,73.0,70.18002147923144,0.5780871157922272,0.914100092736644,0.009831066098396086
9.317889057581634e-13,0.8996616020163848,2.0,73.0,68.55022276727644,0.5370797079508514,1.2880251907270686,0.014390985588489977
7.642492436355369e-10,0.4986107370722749,3.0,73.0,77.200516541253,0.692990187421289,0.9519437841723754,0.01145092666346621
2.530584562546079e-09,0.41657650724517725,4.0,73.0,78.30796113889548,0.7195631244366612,1.099186644544636,0.011178916814586014
2.0371978598804168e-16,0.6000290924948195,1.0,75.0,67.46383206974488,0.5246482107595483,0.8772522056501353,0.01811326700681708
3.3943421293003136e-12,0.7715414463784529,2.0,75.0,64.74561052175156,0.46091804907651185,1.311404300616706,0.029722800298863695
1.8114579242490274e-10,0.5899096720783241,3.0,75.0,73.48319173344959,0.6399514315722703,1.0018313331691677,0.010414877425987778
9.42378018418999e-10,0.4032473724566852,4.0,75.0,78.63548988124987,0.7216514101799215,0.5981750917702673,0.010609539867593802
9.073206246360254e-18,0.7296538153511967,1.0,77.0,68.65917847256438,0.5421899531547774,1.9553217887472214,0.03555384957328211
3.3221691763733536e-13,0.9588990090937258,2.0,77.0,66.63684621555555,0.4863912738831527,1.6081747334996852,0.03892559262432084
8.845470987631348e-12,0.6502056029726835,3.0,77.0,81.59163704115907,0.7634948409867846,1.0219251366076243,0.008598030124203371
6.896765375772095e-10,0.4830597051729658,4.0,77.0,83.35130358140782,0.7888394305821542,0.5728420142321411,0.010049428773899602
9.667028713294666e-12,0.41766618354292484,1.0,79.0,79.80822283580203,0.7455209115314231,0.5312279061295306,0.007175903880326298
6.334661819581051e-11,0.3653818083749165,2.0,79.0,82.06918959025235,0.7722626118747677,1.2559752114033624,0.018809392586583318
3.2563495722417823e-10,0.3230015319170243,3.0,79.0,85.58979866469596,0.8149174040141259,0.9432574025474851,0.01498650664132465
