Wall clock time [s],Components,Neighbors
19.496931185014546,2.0,162.0
19.47698253102135,3.0,162.0
19.608897787053138,4.0,162.0
19.536845764960162,1.0,164.0
19.61995643202681,2.0,164.0
19.462260153959505,3.0,164.0
20.13357408705633,4.0,164.0
19.00599447800778,1.0,166.0
19.15069300599862,2.0,166.0
19.07567787601147,3.0,166.0
18.996211740071885,4.0,166.0
18.976638505002484,1.0,168.0
18.70202787593007,2.0,168.0
18.867818139027804,3.0,168.0
18.82662733993493,4.0,168.0
19.49604282702785,1.0,170.0
19.602190551930107,2.0,170.0
19.648623575107194,3.0,170.0
19.618126009008847,4.0,170.0
20.13211419095751,1.0,172.0
20.194422948057763,2.0,172.0
20.213542219949886,3.0,172.0
20.1723109530285,4.0,172.0
20.83079955505673,1.0,174.0
20.94689649704378,2.0,174.0
20.892920846003108,3.0,174.0
20.92743948206771,4.0,174.0
19.90824728901498,1.0,176.0
19.792852021055296,2.0,176.0
19.900569110992365,3.0,176.0
19.95912330795545,4.0,176.0
19.659577746060677,1.0,178.0
19.778823642991483,2.0,178.0
19.804995625978336,3.0,178.0
19.741290285950527,4.0,178.0
19.75465362891555,1.0,180.0
20.027408299967647,2.0,180.0
19.758388243964873,3.0,180.0
19.763729923055507,4.0,180.0
20.31111610599328,1.0,182.0
20.55933666997589,2.0,182.0
20.29879838495981,3.0,182.0
20.337058803997934,4.0,182.0
20.557355622993782,1.0,184.0
20.637277511064894,2.0,184.0
20.470281612011604,3.0,184.0
20.519725974998437,4.0,184.0
20.6053879839601,1.0,186.0
20.757709202938713,2.0,186.0
20.641020741895773,3.0,186.0
20.637002105009742,4.0,186.0
19.354092212975956,1.0,188.0
19.463283002958633,2.0,188.0
19.383580520981923,3.0,188.0
19.335099103976972,4.0,188.0
20.03844457794912,1.0,190.0
20.192345416988246,2.0,190.0
20.105321411974728,3.0,190.0
19.961144109023735,4.0,190.0
20.27980093099177,1.0,192.0
20.478867408935912,2.0,192.0
20.323526551946998,3.0,192.0
20.347546024946496,4.0,192.0
20.63206509698648,1.0,194.0
20.85636090603657,2.0,194.0
20.691506879986264,3.0,194.0
20.73383309005294,4.0,194.0
21.224548169062473,1.0,196.0
21.287423685076647,2.0,196.0
21.126069126999937,3.0,196.0
21.163130023051053,4.0,196.0
20.725398654933088,1.0,198.0
20.924425438977778,2.0,198.0
20.739217927097343,3.0,198.0
20.771491524996236,4.0,198.0
20.840432474040426,1.0,200.0
20.982373982900754,2.0,200.0
20.794932608958334,3.0,200.0
20.793905499973334,4.0,200.0
