Wall clock time [s],Components,Neighbors
28.968623882043175,2.0,99.0
33.688074824051,3.0,99.0
28.247371095931157,4.0,99.0
27.928275758982636,1.0,101.0
27.957207497092895,2.0,101.0
27.928283723886125,3.0,101.0
27.81379523302894,4.0,101.0
28.38641242799349,1.0,103.0
28.585345074068755,2.0,103.0
28.861294499016367,3.0,103.0
28.581031273002736,4.0,103.0
28.864464015932754,1.0,105.0
28.80750859901309,2.0,105.0
28.849501639022492,3.0,105.0
28.75567153596785,4.0,105.0
28.68346776999533,1.0,107.0
28.659736127010547,2.0,107.0
28.523994861985557,3.0,107.0
28.51684140006546,4.0,107.0
30.423396456055343,1.0,109.0
30.363347259932198,2.0,109.0
30.38137552596163,3.0,109.0
30.288432240020484,4.0,109.0
29.828760653035715,1.0,111.0
29.795653190929443,2.0,111.0
29.708875542040914,3.0,111.0
29.716975482995622,4.0,111.0
30.5678896359168,1.0,113.0
30.546726378030144,2.0,113.0
30.506838969071396,3.0,113.0
30.531314913998358,4.0,113.0
31.058899225085042,1.0,115.0
31.09567240695469,2.0,115.0
31.1115198089974,3.0,115.0
31.056702247005887,4.0,115.0
31.01812224101741,1.0,117.0
30.903258192935027,2.0,117.0
31.070379751035944,3.0,117.0
31.144364261068404,4.0,117.0
30.831637713010423,1.0,119.0
30.744705692050047,2.0,119.0
30.834437333978713,3.0,119.0
30.780320159974508,4.0,119.0
30.867114485939965,1.0,121.0
30.902580072986893,2.0,121.0
30.91859720600769,3.0,121.0
30.965619736001827,4.0,121.0
31.129252329003066,1.0,123.0
31.115414138999768,2.0,123.0
31.153884164988995,3.0,123.0
31.128303127014078,4.0,123.0
31.972981807077304,1.0,125.0
31.981291569885798,2.0,125.0
31.93540099496022,3.0,125.0
31.908560386043973,4.0,125.0
31.883171171997674,1.0,127.0
31.942879701964557,2.0,127.0
31.97167585196439,3.0,127.0
31.9276002550032,4.0,127.0
31.641108736977912,1.0,129.0
31.39264584798366,2.0,129.0
31.30460440402385,3.0,129.0
31.381913405028172,4.0,129.0
31.84374193206895,1.0,131.0
31.794480097014457,2.0,131.0
31.79179163405206,3.0,131.0
31.785966417053714,4.0,131.0
32.19074215495493,1.0,133.0
32.29723961092532,2.0,133.0
32.222619300941005,3.0,133.0
32.23127704800572,4.0,133.0
32.237046390073374,1.0,135.0
32.17783696600236,2.0,135.0
32.191661898978055,3.0,135.0
32.10558771691285,4.0,135.0
32.528285888955,1.0,136.0
32.480671953060664,2.0,136.0
